Season,Home_Team,Away_Team,Home_Goals,Away_Goals,Outcome,Home_Attack,Home_Defense,Away_Defense,Away_Attack,Home_Exp_Goals,Away_Exp_Goals,Power_Diff
2024-25,Abia Warriors,Akwa United,2,0,Home Win,1.51,0.49,1.35,0.56,1.43,0.53,0.9
2024-25,Abia Warriors,Bayelsa United,1,0,Home Win,1.51,0.49,1.37,0.61,1.44,0.55,0.89
2024-25,Abia Warriors,Bendel Insurance,1,0,Home Win,1.51,0.49,1.11,0.61,1.31,0.55,0.76
2024-25,Abia Warriors,El-Kanemi Warriors,2,1,Home Win,1.51,0.49,1.75,0.47,1.63,0.48,1.15
2024-25,Abia Warriors,Enugu Rangers,1,0,Home Win,1.51,0.49,1.12,0.68,1.31,0.58,0.73
2024-25,Abia Warriors,Enyimba,1,1,Draw,1.51,0.49,1.19,0.66,1.35,0.58,0.77
2024-25,Abia Warriors,Heartland,0,2,Away Win,1.51,0.49,1.6,0.51,1.55,0.5,1.05
2024-25,Abia Warriors,Ikorodu City,2,0,Home Win,1.51,0.49,1.35,0.73,1.43,0.61,0.81
2024-25,Abia Warriors,Kano Pillars,2,0,Home Win,1.51,0.49,1.73,0.67,1.62,0.58,1.04
2024-25,Abia Warriors,Katsina United,2,0,Home Win,1.51,0.49,1.46,0.28,1.48,0.39,1.1
2024-25,Abia Warriors,Kwara United,1,0,Home Win,1.51,0.49,1.59,0.59,1.55,0.54,1.01
2024-25,Abia Warriors,Lobi Stars,2,0,Home Win,1.51,0.49,1.64,0.58,1.57,0.53,1.04
2024-25,Abia Warriors,Nasarawa United,1,1,Draw,1.51,0.49,1.55,0.67,1.53,0.58,0.94
2024-25,Abia Warriors,Niger Tornadoes,2,1,Home Win,1.51,0.49,1.49,0.63,1.5,0.56,0.94
2024-25,Abia Warriors,Plateau United,3,1,Home Win,1.51,0.49,1.55,0.81,1.53,0.65,0.88
2024-25,Abia Warriors,Remo Stars,0,2,Away Win,1.51,0.49,1.38,0.75,1.45,0.62,0.82
2024-25,Abia Warriors,Rivers United,2,0,Home Win,1.51,0.49,1.15,0.7,1.33,0.6,0.73
2024-25,Abia Warriors,Shooting Stars,3,1,Home Win,1.51,0.49,1.52,0.64,1.51,0.57,0.95
2024-25,Abia Warriors,Sunshine Stars,3,0,Home Win,1.51,0.49,1.42,0.45,1.47,0.47,0.99
2024-25,Akwa United,Abia Warriors,1,1,Draw,1.53,0.64,1.72,0.8,1.62,0.72,0.91
2024-25,Akwa United,Bayelsa United,2,0,Home Win,1.53,0.64,1.37,0.61,1.45,0.62,0.83
2024-25,Akwa United,Bendel Insurance,1,1,Draw,1.53,0.64,1.11,0.61,1.32,0.62,0.7
2024-25,Akwa United,El-Kanemi Warriors,1,1,Draw,1.53,0.64,1.75,0.47,1.64,0.55,1.09
2024-25,Akwa United,Enugu Rangers,0,0,Draw,1.53,0.64,1.12,0.68,1.33,0.66,0.67
2024-25,Akwa United,Enyimba,2,1,Home Win,1.53,0.64,1.19,0.66,1.36,0.65,0.71
2024-25,Akwa United,Heartland,2,0,Home Win,1.53,0.64,1.6,0.51,1.56,0.57,0.99
2024-25,Akwa United,Ikorodu City,2,1,Home Win,1.53,0.64,1.35,0.73,1.44,0.68,0.75
2024-25,Akwa United,Kano Pillars,2,0,Home Win,1.53,0.64,1.73,0.67,1.63,0.65,0.98
2024-25,Akwa United,Katsina United,1,0,Home Win,1.53,0.64,1.46,0.28,1.5,0.46,1.04
2024-25,Akwa United,Kwara United,2,1,Home Win,1.53,0.64,1.59,0.59,1.56,0.62,0.95
2024-25,Akwa United,Lobi Stars,1,1,Draw,1.53,0.64,1.64,0.58,1.58,0.61,0.98
2024-25,Akwa United,Nasarawa United,1,0,Home Win,1.53,0.64,1.55,0.67,1.54,0.65,0.88
2024-25,Akwa United,Niger Tornadoes,2,0,Home Win,1.53,0.64,1.49,0.63,1.51,0.63,0.88
2024-25,Akwa United,Plateau United,1,0,Home Win,1.53,0.64,1.55,0.81,1.54,0.72,0.82
2024-25,Akwa United,Remo Stars,1,2,Away Win,1.53,0.64,1.38,0.75,1.46,0.69,0.76
2024-25,Akwa United,Rivers United,1,1,Draw,1.53,0.64,1.15,0.7,1.34,0.67,0.67
2024-25,Akwa United,Shooting Stars,2,0,Home Win,1.53,0.64,1.52,0.64,1.53,0.64,0.89
2024-25,Akwa United,Sunshine Stars,1,2,Away Win,1.53,0.64,1.42,0.45,1.48,0.55,0.93
2024-25,Bayelsa United,Abia Warriors,0,1,Away Win,1.71,0.95,1.72,0.8,1.71,0.87,0.84
2024-25,Bayelsa United,Akwa United,2,1,Home Win,1.71,0.95,1.35,0.56,1.53,0.75,0.78
2024-25,Bayelsa United,Bendel Insurance,2,1,Home Win,1.71,0.95,1.11,0.61,1.41,0.78,0.63
2024-25,Bayelsa United,El-Kanemi Warriors,2,1,Home Win,1.71,0.95,1.75,0.47,1.73,0.71,1.02
2024-25,Bayelsa United,Enugu Rangers,0,0,Draw,1.71,0.95,1.12,0.68,1.42,0.81,0.6
2024-25,Bayelsa United,Enyimba,1,1,Draw,1.71,0.95,1.19,0.66,1.45,0.8,0.65
2024-25,Bayelsa United,Heartland,1,0,Home Win,1.71,0.95,1.6,0.51,1.65,0.73,0.93
2024-25,Bayelsa United,Ikorodu City,1,0,Home Win,1.71,0.95,1.35,0.73,1.53,0.84,0.69
2024-25,Bayelsa United,Kano Pillars,1,1,Draw,1.71,0.95,1.73,0.67,1.72,0.81,0.91
2024-25,Bayelsa United,Katsina United,1,1,Draw,1.71,0.95,1.46,0.28,1.59,0.61,0.97
2024-25,Bayelsa United,Kwara United,1,1,Draw,1.71,0.95,1.59,0.59,1.65,0.77,0.88
2024-25,Bayelsa United,Lobi Stars,1,0,Home Win,1.71,0.95,1.64,0.58,1.67,0.76,0.91
2024-25,Bayelsa United,Nasarawa United,2,2,Draw,1.71,0.95,1.55,0.67,1.63,0.81,0.82
2024-25,Bayelsa United,Niger Tornadoes,4,1,Home Win,1.71,0.95,1.49,0.63,1.6,0.79,0.81
2024-25,Bayelsa United,Plateau United,1,0,Home Win,1.71,0.95,1.55,0.81,1.63,0.88,0.75
2024-25,Bayelsa United,Remo Stars,3,0,Home Win,1.71,0.95,1.38,0.75,1.55,0.85,0.7
2024-25,Bayelsa United,Rivers United,1,0,Home Win,1.71,0.95,1.15,0.7,1.43,0.82,0.61
2024-25,Bayelsa United,Shooting Stars,3,0,Home Win,1.71,0.95,1.52,0.64,1.61,0.79,0.82
2024-25,Bayelsa United,Sunshine Stars,4,1,Home Win,1.71,0.95,1.42,0.45,1.57,0.7,0.87
2024-25,Bendel Insurance,Abia Warriors,0,1,Away Win,1.35,0.53,1.72,0.8,1.53,0.66,0.87
2024-25,Bendel Insurance,Akwa United,1,0,Home Win,1.35,0.53,1.35,0.56,1.35,0.54,0.8
2024-25,Bendel Insurance,Bayelsa United,3,0,Home Win,1.35,0.53,1.37,0.61,1.36,0.57,0.79
2024-25,Bendel Insurance,El-Kanemi Warriors,1,1,Draw,1.35,0.53,1.75,0.47,1.55,0.5,1.05
2024-25,Bendel Insurance,Enugu Rangers,0,0,Draw,1.35,0.53,1.12,0.68,1.23,0.6,0.63
2024-25,Bendel Insurance,Enyimba,1,0,Home Win,1.35,0.53,1.19,0.66,1.27,0.59,0.68
2024-25,Bendel Insurance,Heartland,1,0,Home Win,1.35,0.53,1.6,0.51,1.47,0.52,0.95
2024-25,Bendel Insurance,Ikorodu City,2,1,Home Win,1.35,0.53,1.35,0.73,1.35,0.63,0.72
2024-25,Bendel Insurance,Kano Pillars,0,1,Away Win,1.35,0.53,1.73,0.67,1.54,0.6,0.94
2024-25,Bendel Insurance,Katsina United,1,0,Home Win,1.35,0.53,1.46,0.28,1.4,0.4,1.0
2024-25,Bendel Insurance,Kwara United,3,1,Home Win,1.35,0.53,1.59,0.59,1.47,0.56,0.91
2024-25,Bendel Insurance,Lobi Stars,1,0,Home Win,1.35,0.53,1.64,0.58,1.49,0.55,0.94
2024-25,Bendel Insurance,Nasarawa United,1,1,Draw,1.35,0.53,1.55,0.67,1.45,0.6,0.85
2024-25,Bendel Insurance,Niger Tornadoes,3,0,Home Win,1.35,0.53,1.49,0.63,1.42,0.58,0.84
2024-25,Bendel Insurance,Plateau United,2,1,Home Win,1.35,0.53,1.55,0.81,1.45,0.67,0.78
2024-25,Bendel Insurance,Remo Stars,2,1,Home Win,1.35,0.53,1.38,0.75,1.36,0.64,0.72
2024-25,Bendel Insurance,Rivers United,0,0,Draw,1.35,0.53,1.15,0.7,1.25,0.62,0.63
2024-25,Bendel Insurance,Shooting Stars,1,0,Home Win,1.35,0.53,1.52,0.64,1.43,0.59,0.85
2024-25,Bendel Insurance,Sunshine Stars,1,0,Home Win,1.35,0.53,1.42,0.45,1.38,0.49,0.89
2024-25,El-Kanemi Warriors,Abia Warriors,3,0,Home Win,1.09,0.6,1.72,0.8,1.4,0.7,0.7
2024-25,El-Kanemi Warriors,Akwa United,1,0,Home Win,1.09,0.6,1.35,0.56,1.22,0.58,0.64
2024-25,El-Kanemi Warriors,Bayelsa United,0,0,Draw,1.09,0.6,1.37,0.61,1.23,0.61,0.62
2024-25,El-Kanemi Warriors,Bendel Insurance,0,0,Draw,1.09,0.6,1.11,0.61,1.1,0.61,0.49
2024-25,El-Kanemi Warriors,Enugu Rangers,2,1,Home Win,1.09,0.6,1.12,0.68,1.1,0.64,0.47
2024-25,El-Kanemi Warriors,Enyimba,1,0,Home Win,1.09,0.6,1.19,0.66,1.14,0.63,0.51
2024-25,El-Kanemi Warriors,Heartland,0,0,Draw,1.09,0.6,1.6,0.51,1.34,0.55,0.79
2024-25,El-Kanemi Warriors,Ikorodu City,1,1,Draw,1.09,0.6,1.35,0.73,1.22,0.67,0.55
2024-25,El-Kanemi Warriors,Kano Pillars,1,0,Home Win,1.09,0.6,1.73,0.67,1.41,0.64,0.77
2024-25,El-Kanemi Warriors,Katsina United,1,0,Home Win,1.09,0.6,1.46,0.28,1.27,0.44,0.84
2024-25,El-Kanemi Warriors,Kwara United,1,1,Draw,1.09,0.6,1.59,0.59,1.34,0.6,0.74
2024-25,El-Kanemi Warriors,Lobi Stars,1,0,Home Win,1.09,0.6,1.64,0.58,1.36,0.59,0.77
2024-25,El-Kanemi Warriors,Nasarawa United,1,0,Home Win,1.09,0.6,1.55,0.67,1.32,0.64,0.68
2024-25,El-Kanemi Warriors,Niger Tornadoes,1,0,Home Win,1.09,0.6,1.49,0.63,1.29,0.62,0.67
2024-25,El-Kanemi Warriors,Plateau United,2,2,Draw,1.09,0.6,1.55,0.81,1.32,0.71,0.61
2024-25,El-Kanemi Warriors,Remo Stars,2,0,Home Win,1.09,0.6,1.38,0.75,1.23,0.68,0.56
2024-25,El-Kanemi Warriors,Rivers United,1,2,Away Win,1.09,0.6,1.15,0.7,1.12,0.65,0.47
2024-25,El-Kanemi Warriors,Shooting Stars,2,2,Draw,1.09,0.6,1.52,0.64,1.3,0.62,0.68
2024-25,El-Kanemi Warriors,Sunshine Stars,1,0,Home Win,1.09,0.6,1.42,0.45,1.25,0.53,0.73
2024-25,Enugu Rangers,Abia Warriors,1,0,Home Win,1.6,0.56,1.72,0.8,1.66,0.68,0.98
2024-25,Enugu Rangers,Akwa United,1,1,Draw,1.6,0.56,1.35,0.56,1.48,0.56,0.91
2024-25,Enugu Rangers,Bayelsa United,1,0,Home Win,1.6,0.56,1.37,0.61,1.49,0.59,0.9
2024-25,Enugu Rangers,Bendel Insurance,3,2,Home Win,1.6,0.56,1.11,0.61,1.36,0.59,0.77
2024-25,Enugu Rangers,El-Kanemi Warriors,0,0,Draw,1.6,0.56,1.75,0.47,1.68,0.52,1.16
2024-25,Enugu Rangers,Enyimba,1,2,Away Win,1.6,0.56,1.19,0.66,1.4,0.61,0.79
2024-25,Enugu Rangers,Heartland,0,2,Away Win,1.6,0.56,1.6,0.51,1.6,0.54,1.06
2024-25,Enugu Rangers,Ikorodu City,2,0,Home Win,1.6,0.56,1.35,0.73,1.47,0.65,0.83
2024-25,Enugu Rangers,Kano Pillars,3,4,Away Win,1.6,0.56,1.73,0.67,1.67,0.62,1.05
2024-25,Enugu Rangers,Katsina United,4,0,Home Win,1.6,0.56,1.46,0.28,1.53,0.42,1.11
2024-25,Enugu Rangers,Kwara United,3,0,Home Win,1.6,0.56,1.59,0.59,1.6,0.58,1.02
2024-25,Enugu Rangers,Lobi Stars,3,0,Home Win,1.6,0.56,1.64,0.58,1.62,0.57,1.05
2024-25,Enugu Rangers,Nasarawa United,2,0,Home Win,1.6,0.56,1.55,0.67,1.57,0.62,0.96
2024-25,Enugu Rangers,Niger Tornadoes,1,2,Away Win,1.6,0.56,1.49,0.63,1.55,0.6,0.95
2024-25,Enugu Rangers,Plateau United,0,1,Away Win,1.6,0.56,1.55,0.81,1.58,0.69,0.89
2024-25,Enugu Rangers,Remo Stars,2,1,Home Win,1.6,0.56,1.38,0.75,1.49,0.66,0.84
2024-25,Enugu Rangers,Rivers United,1,0,Home Win,1.6,0.56,1.15,0.7,1.38,0.63,0.75
2024-25,Enugu Rangers,Shooting Stars,0,1,Away Win,1.6,0.56,1.52,0.64,1.56,0.6,0.96
2024-25,Enugu Rangers,Sunshine Stars,3,0,Home Win,1.6,0.56,1.42,0.45,1.51,0.51,1.01
2024-25,Enyimba,Abia Warriors,2,1,Home Win,1.55,0.57,1.72,0.8,1.64,0.68,0.95
2024-25,Enyimba,Akwa United,1,0,Home Win,1.55,0.57,1.35,0.56,1.45,0.56,0.89
2024-25,Enyimba,Bayelsa United,1,1,Draw,1.55,0.57,1.37,0.61,1.46,0.59,0.87
2024-25,Enyimba,Bendel Insurance,0,0,Draw,1.55,0.57,1.11,0.61,1.33,0.59,0.74
2024-25,Enyimba,El-Kanemi Warriors,1,0,Home Win,1.55,0.57,1.75,0.47,1.65,0.52,1.13
2024-25,Enyimba,Enugu Rangers,0,0,Draw,1.55,0.57,1.12,0.68,1.34,0.62,0.72
2024-25,Enyimba,Heartland,1,1,Draw,1.55,0.57,1.6,0.51,1.58,0.54,1.04
2024-25,Enyimba,Ikorodu City,2,1,Home Win,1.55,0.57,1.35,0.73,1.45,0.65,0.8
2024-25,Enyimba,Kano Pillars,2,1,Home Win,1.55,0.57,1.73,0.67,1.64,0.62,1.02
2024-25,Enyimba,Katsina United,3,0,Home Win,1.55,0.57,1.46,0.28,1.51,0.42,1.09
2024-25,Enyimba,Kwara United,2,0,Home Win,1.55,0.57,1.59,0.59,1.57,0.58,0.99
2024-25,Enyimba,Lobi Stars,2,1,Home Win,1.55,0.57,1.64,0.58,1.6,0.57,1.02
2024-25,Enyimba,Nasarawa United,2,1,Home Win,1.55,0.57,1.55,0.67,1.55,0.62,0.93
2024-25,Enyimba,Niger Tornadoes,1,1,Draw,1.55,0.57,1.49,0.63,1.52,0.6,0.92
2024-25,Enyimba,Plateau United,0,1,Away Win,1.55,0.57,1.55,0.81,1.55,0.69,0.86
2024-25,Enyimba,Remo Stars,0,0,Draw,1.55,0.57,1.38,0.75,1.47,0.66,0.81
2024-25,Enyimba,Rivers United,1,0,Home Win,1.55,0.57,1.15,0.7,1.35,0.64,0.72
2024-25,Enyimba,Shooting Stars,1,1,Draw,1.55,0.57,1.52,0.64,1.54,0.61,0.93
2024-25,Enyimba,Sunshine Stars,0,0,Draw,1.55,0.57,1.42,0.45,1.49,0.51,0.98
2024-25,Heartland,Abia Warriors,0,1,Away Win,1.26,0.72,1.72,0.8,1.49,0.76,0.73
2024-25,Heartland,Akwa United,2,1,Home Win,1.26,0.72,1.35,0.56,1.31,0.64,0.67
2024-25,Heartland,Bayelsa United,1,1,Draw,1.26,0.72,1.37,0.61,1.32,0.67,0.65
2024-25,Heartland,Bendel Insurance,1,1,Draw,1.26,0.72,1.11,0.61,1.19,0.67,0.52
2024-25,Heartland,El-Kanemi Warriors,0,0,Draw,1.26,0.72,1.75,0.47,1.51,0.6,0.91
2024-25,Heartland,Enugu Rangers,0,0,Draw,1.26,0.72,1.12,0.68,1.19,0.7,0.49
2024-25,Heartland,Enyimba,1,3,Away Win,1.26,0.72,1.19,0.66,1.23,0.69,0.54
2024-25,Heartland,Ikorodu City,1,1,Draw,1.26,0.72,1.35,0.73,1.3,0.73,0.58
2024-25,Heartland,Kano Pillars,2,0,Home Win,1.26,0.72,1.73,0.67,1.5,0.7,0.8
2024-25,Heartland,Katsina United,0,0,Draw,1.26,0.72,1.46,0.28,1.36,0.5,0.86
2024-25,Heartland,Kwara United,0,0,Draw,1.26,0.72,1.59,0.59,1.43,0.66,0.77
2024-25,Heartland,Lobi Stars,1,0,Home Win,1.26,0.72,1.64,0.58,1.45,0.65,0.8
2024-25,Heartland,Nasarawa United,3,2,Home Win,1.26,0.72,1.55,0.67,1.4,0.7,0.71
2024-25,Heartland,Niger Tornadoes,2,0,Home Win,1.26,0.72,1.49,0.63,1.38,0.67,0.7
2024-25,Heartland,Plateau United,2,0,Home Win,1.26,0.72,1.55,0.81,1.41,0.77,0.64
2024-25,Heartland,Remo Stars,1,0,Home Win,1.26,0.72,1.38,0.75,1.32,0.74,0.59
2024-25,Heartland,Rivers United,2,0,Home Win,1.26,0.72,1.15,0.7,1.21,0.71,0.5
2024-25,Heartland,Shooting Stars,2,1,Home Win,1.26,0.72,1.52,0.64,1.39,0.68,0.71
2024-25,Heartland,Sunshine Stars,1,0,Home Win,1.26,0.72,1.42,0.45,1.34,0.59,0.76
2024-25,Ikorodu City,Abia Warriors,3,2,Home Win,2.19,0.74,1.72,0.8,1.95,0.77,1.18
2024-25,Ikorodu City,Akwa United,4,1,Home Win,2.19,0.74,1.35,0.56,1.77,0.65,1.12
2024-25,Ikorodu City,Bayelsa United,3,2,Home Win,2.19,0.74,1.37,0.61,1.78,0.68,1.1
2024-25,Ikorodu City,Bendel Insurance,3,0,Home Win,2.19,0.74,1.11,0.61,1.65,0.68,0.97
2024-25,Ikorodu City,El-Kanemi Warriors,2,0,Home Win,2.19,0.74,1.75,0.47,1.97,0.61,1.36
2024-25,Ikorodu City,Enugu Rangers,0,1,Away Win,2.19,0.74,1.12,0.68,1.65,0.71,0.95
2024-25,Ikorodu City,Enyimba,2,2,Draw,2.19,0.74,1.19,0.66,1.69,0.7,0.99
2024-25,Ikorodu City,Heartland,2,0,Home Win,2.19,0.74,1.6,0.51,1.89,0.62,1.27
2024-25,Ikorodu City,Kano Pillars,4,1,Home Win,2.19,0.74,1.73,0.67,1.96,0.71,1.25
2024-25,Ikorodu City,Katsina United,6,0,Home Win,2.19,0.74,1.46,0.28,1.82,0.51,1.31
2024-25,Ikorodu City,Kwara United,2,1,Home Win,2.19,0.74,1.59,0.59,1.89,0.67,1.22
2024-25,Ikorodu City,Lobi Stars,4,2,Home Win,2.19,0.74,1.64,0.58,1.91,0.66,1.25
2024-25,Ikorodu City,Nasarawa United,1,2,Away Win,2.19,0.74,1.55,0.67,1.87,0.71,1.16
2024-25,Ikorodu City,Niger Tornadoes,3,0,Home Win,2.19,0.74,1.49,0.63,1.84,0.69,1.15
2024-25,Ikorodu City,Plateau United,2,1,Home Win,2.19,0.74,1.55,0.81,1.87,0.78,1.09
2024-25,Ikorodu City,Remo Stars,1,1,Draw,2.19,0.74,1.38,0.75,1.78,0.75,1.04
2024-25,Ikorodu City,Rivers United,2,0,Home Win,2.19,0.74,1.15,0.7,1.67,0.72,0.95
2024-25,Ikorodu City,Shooting Stars,2,1,Home Win,2.19,0.74,1.52,0.64,1.85,0.69,1.16
2024-25,Ikorodu City,Sunshine Stars,2,1,Home Win,2.19,0.74,1.42,0.45,1.8,0.6,1.21
2024-25,Kano Pillars,Abia Warriors,1,0,Home Win,1.44,0.58,1.72,0.8,1.58,0.69,0.89
2024-25,Kano Pillars,Akwa United,1,0,Home Win,1.44,0.58,1.35,0.56,1.39,0.57,0.82
2024-25,Kano Pillars,Bayelsa United,0,0,Draw,1.44,0.58,1.37,0.61,1.4,0.59,0.81
2024-25,Kano Pillars,Bendel Insurance,0,0,Draw,1.44,0.58,1.11,0.61,1.27,0.59,0.68
2024-25,Kano Pillars,El-Kanemi Warriors,2,1,Home Win,1.44,0.58,1.75,0.47,1.59,0.53,1.07
2024-25,Kano Pillars,Enugu Rangers,2,1,Home Win,1.44,0.58,1.12,0.68,1.28,0.63,0.65
2024-25,Kano Pillars,Enyimba,2,0,Home Win,1.44,0.58,1.19,0.66,1.31,0.62,0.7
2024-25,Kano Pillars,Heartland,2,2,Draw,1.44,0.58,1.6,0.51,1.52,0.54,0.97
2024-25,Kano Pillars,Ikorodu City,3,0,Home Win,1.44,0.58,1.35,0.73,1.39,0.65,0.74
2024-25,Kano Pillars,Katsina United,1,0,Home Win,1.44,0.58,1.46,0.28,1.45,0.43,1.02
2024-25,Kano Pillars,Kwara United,1,1,Draw,1.44,0.58,1.59,0.59,1.52,0.59,0.93
2024-25,Kano Pillars,Lobi Stars,2,0,Home Win,1.44,0.58,1.64,0.58,1.54,0.58,0.96
2024-25,Kano Pillars,Nasarawa United,1,1,Draw,1.44,0.58,1.55,0.67,1.49,0.63,0.87
2024-25,Kano Pillars,Niger Tornadoes,2,1,Home Win,1.44,0.58,1.49,0.63,1.47,0.6,0.86
2024-25,Kano Pillars,Plateau United,2,1,Home Win,1.44,0.58,1.55,0.81,1.5,0.69,0.8
2024-25,Kano Pillars,Remo Stars,0,2,Away Win,1.44,0.58,1.38,0.75,1.41,0.67,0.74
2024-25,Kano Pillars,Rivers United,2,0,Home Win,1.44,0.58,1.15,0.7,1.3,0.64,0.66
2024-25,Kano Pillars,Shooting Stars,3,1,Home Win,1.44,0.58,1.52,0.64,1.48,0.61,0.87
2024-25,Kano Pillars,Sunshine Stars,2,0,Home Win,1.44,0.58,1.42,0.45,1.43,0.52,0.91
2024-25,Katsina United,Abia Warriors,5,1,Home Win,1.59,0.58,1.72,0.8,1.65,0.69,0.97
2024-25,Katsina United,Akwa United,1,0,Home Win,1.59,0.58,1.35,0.56,1.47,0.57,0.9
2024-25,Katsina United,Bayelsa United,1,1,Draw,1.59,0.58,1.37,0.61,1.48,0.59,0.89
2024-25,Katsina United,Bendel Insurance,2,1,Home Win,1.59,0.58,1.11,0.61,1.35,0.59,0.76
2024-25,Katsina United,El-Kanemi Warriors,3,0,Home Win,1.59,0.58,1.75,0.47,1.67,0.53,1.15
2024-25,Katsina United,Enugu Rangers,0,0,Draw,1.59,0.58,1.12,0.68,1.36,0.63,0.73
2024-25,Katsina United,Enyimba,2,1,Home Win,1.59,0.58,1.19,0.66,1.39,0.62,0.77
2024-25,Katsina United,Heartland,1,0,Home Win,1.59,0.58,1.6,0.51,1.6,0.54,1.05
2024-25,Katsina United,Ikorodu City,1,2,Away Win,1.59,0.58,1.35,0.73,1.47,0.65,0.82
2024-25,Katsina United,Kano Pillars,1,0,Home Win,1.59,0.58,1.73,0.67,1.66,0.62,1.04
2024-25,Katsina United,Kwara United,1,0,Home Win,1.59,0.58,1.59,0.59,1.59,0.59,1.01
2024-25,Katsina United,Lobi Stars,3,0,Home Win,1.59,0.58,1.64,0.58,1.62,0.58,1.04
2024-25,Katsina United,Nasarawa United,1,0,Home Win,1.59,0.58,1.55,0.67,1.57,0.63,0.94
2024-25,Katsina United,Niger Tornadoes,1,1,Draw,1.59,0.58,1.49,0.63,1.54,0.6,0.94
2024-25,Katsina United,Plateau United,1,0,Home Win,1.59,0.58,1.55,0.81,1.57,0.69,0.88
2024-25,Katsina United,Remo Stars,2,0,Home Win,1.59,0.58,1.38,0.75,1.49,0.67,0.82
2024-25,Katsina United,Rivers United,0,0,Draw,1.59,0.58,1.15,0.7,1.37,0.64,0.73
2024-25,Katsina United,Shooting Stars,1,0,Home Win,1.59,0.58,1.52,0.64,1.56,0.61,0.95
2024-25,Katsina United,Sunshine Stars,1,0,Home Win,1.59,0.58,1.42,0.45,1.51,0.52,0.99
2024-25,Kwara United,Abia Warriors,0,0,Draw,1.36,0.47,1.72,0.8,1.54,0.63,0.9
2024-25,Kwara United,Akwa United,0,2,Away Win,1.36,0.47,1.35,0.56,1.35,0.51,0.84
2024-25,Kwara United,Bayelsa United,1,0,Home Win,1.36,0.47,1.37,0.61,1.36,0.54,0.82
2024-25,Kwara United,Bendel Insurance,0,1,Away Win,1.36,0.47,1.11,0.61,1.23,0.54,0.7
2024-25,Kwara United,El-Kanemi Warriors,2,0,Home Win,1.36,0.47,1.75,0.47,1.55,0.47,1.08
2024-25,Kwara United,Enugu Rangers,1,1,Draw,1.36,0.47,1.12,0.68,1.24,0.57,0.67
2024-25,Kwara United,Enyimba,2,0,Home Win,1.36,0.47,1.19,0.66,1.27,0.56,0.71
2024-25,Kwara United,Heartland,1,0,Home Win,1.36,0.47,1.6,0.51,1.48,0.49,0.99
2024-25,Kwara United,Ikorodu City,0,0,Draw,1.36,0.47,1.35,0.73,1.35,0.6,0.75
2024-25,Kwara United,Kano Pillars,2,0,Home Win,1.36,0.47,1.73,0.67,1.55,0.57,0.98
2024-25,Kwara United,Katsina United,1,0,Home Win,1.36,0.47,1.46,0.28,1.41,0.37,1.04
2024-25,Kwara United,Lobi Stars,4,0,Home Win,1.36,0.47,1.64,0.58,1.5,0.52,0.98
2024-25,Kwara United,Nasarawa United,1,0,Home Win,1.36,0.47,1.55,0.67,1.45,0.57,0.88
2024-25,Kwara United,Niger Tornadoes,1,2,Away Win,1.36,0.47,1.49,0.63,1.42,0.55,0.88
2024-25,Kwara United,Plateau United,2,0,Home Win,1.36,0.47,1.55,0.81,1.46,0.64,0.82
2024-25,Kwara United,Remo Stars,1,0,Home Win,1.36,0.47,1.38,0.75,1.37,0.61,0.76
2024-25,Kwara United,Rivers United,3,1,Home Win,1.36,0.47,1.15,0.7,1.26,0.58,0.67
2024-25,Kwara United,Shooting Stars,2,0,Home Win,1.36,0.47,1.52,0.64,1.44,0.55,0.88
2024-25,Kwara United,Sunshine Stars,3,0,Home Win,1.36,0.47,1.42,0.45,1.39,0.46,0.93
2024-25,Lobi Stars,Abia Warriors,3,1,Home Win,1.45,0.89,1.72,0.8,1.59,0.85,0.74
2024-25,Lobi Stars,Akwa United,0,0,Draw,1.45,0.89,1.35,0.56,1.4,0.73,0.67
2024-25,Lobi Stars,Bayelsa United,2,1,Home Win,1.45,0.89,1.37,0.61,1.41,0.75,0.66
2024-25,Lobi Stars,Bendel Insurance,2,1,Home Win,1.45,0.89,1.11,0.61,1.28,0.75,0.53
2024-25,Lobi Stars,El-Kanemi Warriors,2,2,Draw,1.45,0.89,1.75,0.47,1.6,0.68,0.92
2024-25,Lobi Stars,Enugu Rangers,2,4,Away Win,1.45,0.89,1.12,0.68,1.29,0.78,0.5
2024-25,Lobi Stars,Enyimba,0,1,Away Win,1.45,0.89,1.19,0.66,1.32,0.78,0.55
2024-25,Lobi Stars,Heartland,0,0,Draw,1.45,0.89,1.6,0.51,1.53,0.7,0.82
2024-25,Lobi Stars,Ikorodu City,0,1,Away Win,1.45,0.89,1.35,0.73,1.4,0.81,0.59
2024-25,Lobi Stars,Kano Pillars,2,2,Draw,1.45,0.89,1.73,0.67,1.59,0.78,0.81
2024-25,Lobi Stars,Katsina United,1,1,Draw,1.45,0.89,1.46,0.28,1.46,0.59,0.87
2024-25,Lobi Stars,Kwara United,1,0,Home Win,1.45,0.89,1.59,0.59,1.52,0.74,0.78
2024-25,Lobi Stars,Nasarawa United,1,2,Away Win,1.45,0.89,1.55,0.67,1.5,0.78,0.72
2024-25,Lobi Stars,Niger Tornadoes,0,2,Away Win,1.45,0.89,1.49,0.63,1.47,0.76,0.71
2024-25,Lobi Stars,Plateau United,1,0,Home Win,1.45,0.89,1.55,0.81,1.5,0.85,0.65
